,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,scenario,policy,model
3788,80,63.40388451580069,1.5,0.4487487902687565,298.4389480353135,1.0,0.2043730032051207,167.2727422302967,1.5,0.8239746865890216,323.17521068193497,1.0,0.6755558996943395,78.89469108207794,1.5,0.0676410027852754,2.5,9932,policy 1,dikesnet
3792,61,92.97537884801078,1.5,0.7097149441842893,329.101176564718,10.0,0.1628594733619527,137.2199838104879,10.0,0.6181223831734254,127.14224592622004,1.0,0.727603678691476,176.03030839157216,1.5,0.8593691882173231,4.5,9936,policy 1,dikesnet
3800,58,47.24237085550727,10.0,0.5383631079501621,335.2165416392447,1.5,0.0690082628918534,288.3090289208841,10.0,0.2574220980416343,333.35763177812663,1.0,0.4216915793826984,273.5477163833698,1.5,0.9580236181182584,2.5,9944,policy 1,dikesnet
3827,81,186.4112664699591,1.5,0.7471228058871804,347.4351528538501,10.0,0.1024435015119078,281.9103189973115,1.5,0.5092906414115357,151.26008619971924,1.0,0.2311430743136665,342.1697727080348,1.0,0.8919770576376689,2.5,9971,policy 1,dikesnet
3844,6,188.8339980673236,10.0,0.5600620534316907,85.63579083265552,1.5,0.0006823971941369,45.6394540079043,10.0,0.9889569407761908,185.5741844440191,1.0,0.1206228710013551,280.8042664896528,1.5,0.8778013626111468,4.5,9988,policy 1,dikesnet
3860,4,207.77338521569465,1.5,0.6604990065963552,33.69650842190459,10.0,0.0582740178432525,148.54298977121292,1.0,0.5115557746623138,175.45161710268067,10.0,0.1845403742233397,149.59421213078514,1.5,0.2337783124551022,2.5,10004,policy 1,dikesnet
3868,38,74.63122901075889,1.0,0.5535301542911939,103.71566820479704,1.0,0.1697862970384066,202.09333583758567,1.5,0.9608960218526555,302.33605404232924,1.5,0.0508302865449176,113.36921873828886,1.5,0.5158765160869779,3.5,10012,policy 1,dikesnet
3880,121,335.9582857532797,1.0,0.6976617320404538,227.5837299583304,1.5,0.0793279537137902,87.60077219117059,1.0,0.5554327670751541,62.02518405218812,1.5,0.9419134642504045,142.15993869644893,1.0,0.6354805780620116,4.5,10024,policy 1,dikesnet
3897,42,188.86347762132985,1.0,0.7724790909777436,160.1036830115273,1.5,0.0848544781950166,328.2715472477549,10.0,0.8004491071305145,331.94029470618653,1.5,0.1658750033134123,228.47328883324425,10.0,0.9272532990283896,1.5,10041,policy 1,dikesnet
3908,5,330.8225044126217,1.0,0.4139759934066142,179.7520745137764,1.5,0.1975947006126903,191.5721303906473,10.0,0.3562020426366362,107.70314695367976,10.0,0.830028646166968,313.97624998695875,1.5,0.3825771081900375,2.5,10052,policy 1,dikesnet
3909,7,156.03426071121365,1.0,0.7173617699806487,181.3127241244267,10.0,0.0624171386229031,260.6850767839387,1.0,0.2858152741020935,208.7847468948493,1.5,0.7798263957701895,180.04081598622653,10.0,0.356517658488822,3.5,10053,policy 1,dikesnet
3921,55,179.10653201691295,10.0,0.5157285327989451,276.2707470040333,10.0,0.0328310995378898,165.24077043327503,1.0,0.932919237497962,257.522248361978,1.5,0.8490708746105373,172.3371027034216,10.0,0.8039022369115453,2.5,10065,policy 1,dikesnet
3940,105,273.9621984385144,1.0,0.8288171622263285,246.01185686918024,1.0,0.0590240342207859,204.2583816125942,10.0,0.6846861308775456,94.1188494303748,10.0,0.2488326595001872,103.77349032650478,1.0,0.6883827588114968,4.5,10084,policy 1,dikesnet
3955,71,297.3711338011307,1.5,0.5229931394820613,298.1590739359951,10.0,0.1712776165133375,308.7612146979286,10.0,0.09532263392443,39.39428683840223,1.5,0.9933300780510692,61.205637110142085,1.5,0.1763428672323788,2.5,10099,policy 1,dikesnet
3981,1,218.1133385620413,10.0,0.6927824754536368,223.93845947736315,1.5,0.0578528095365161,325.096814668205,10.0,0.9378592413540456,99.62580009644942,1.5,0.9433327800960112,265.12481301340944,1.0,0.0408154520579933,4.5,10125,policy 1,dikesnet
3994,32,223.59779856721772,1.5,0.9438982644598944,184.6189392395114,1.5,0.1747226611696143,301.66144060085946,1.5,0.416160580617326,173.03196597961505,1.5,0.1147780901988032,227.14246154768125,10.0,0.851777978238296,1.5,10138,policy 1,dikesnet
3995,11,232.27521275080824,1.0,0.668389508399891,299.0866356150994,1.5,0.0189710562481011,302.53661107375206,10.0,0.2468490285149786,240.22269918984293,1.5,0.5424195095009099,33.51780805789818,1.0,0.399063559251514,3.5,10139,policy 1,dikesnet
4005,19,274.64040493723866,10.0,0.8738056673004163,247.6509190788336,10.0,0.1263533101770652,74.15393517558563,1.5,0.2695193578893853,253.3921230486172,10.0,0.7866300199407128,113.58586913935612,1.0,0.6224125294739459,1.5,10149,policy 1,dikesnet
4006,92,31.27966294280188,10.0,0.8121012764053342,128.67199800612755,1.5,0.0754683583612446,132.00239732118035,1.0,0.4756834124922206,204.3290427408612,10.0,0.7391686881262974,85.03437373720762,1.5,0.7246886022723534,2.5,10150,policy 1,dikesnet
4012,58,127.54963688719164,10.0,0.6906029199525736,185.44838856517757,10.0,0.1003330572824978,180.09837635775818,10.0,0.7523952327659449,332.8956150029244,10.0,0.2234106170097556,209.66711475213816,1.0,0.1328084810246625,1.5,10156,policy 1,dikesnet
4035,57,156.4338542947676,10.0,0.7973338126902069,90.1255767315066,1.0,0.0064103335469424,269.2224454128047,10.0,0.1608021373446903,137.97270610727242,10.0,0.7226536693524738,76.90091232853348,10.0,0.237447215053204,1.5,10179,policy 1,dikesnet
4042,22,139.21921368483967,1.5,0.7958112203370309,185.33355929535512,1.5,0.1860747688054961,109.22422243465584,1.0,0.7946922139900288,39.09948652330559,1.5,0.3098044545351049,340.6840598344978,10.0,0.6666978567867463,1.5,10186,policy 1,dikesnet
4044,116,324.36988161267925,1.5,0.6366607198762756,184.3004348398309,10.0,0.2006167567949446,76.05897750400035,1.5,0.386934547950252,221.7258183676646,10.0,0.6452692581172593,279.7867061473481,10.0,0.3451462727341448,3.5,10188,policy 1,dikesnet
4053,21,334.2689851253239,1.0,0.8261224119627866,280.6183930904331,1.5,0.130512267955687,46.51258835795332,1.0,0.1839477476371388,332.21668032591606,1.0,0.6645214251124849,33.97778759231687,10.0,0.2498215081718459,2.5,10197,policy 1,dikesnet
4058,40,86.72830608581168,1.0,0.4621214763912346,219.1391705495564,10.0,0.1672381264554541,348.418596690964,1.5,0.2639364495417751,317.2504405684063,1.5,0.7136563667570825,323.9614856125636,10.0,0.2156474632452529,3.5,10202,policy 1,dikesnet
4066,106,136.97242321077994,1.0,0.8942369452576383,235.32683105383603,1.5,0.1373446109553451,276.71334720929667,10.0,0.2124246511975811,154.2736647161084,1.0,0.970031948324903,93.90929885228856,1.5,0.5830710351374249,4.5,10210,policy 1,dikesnet
4071,41,145.28258152774967,1.5,0.7490949891038337,201.36382762393828,10.0,0.0810960669577735,269.8021486027328,1.0,0.92969134512785,327.0584554002046,10.0,0.9020203014002118,158.1038398531675,1.0,0.2625410579975373,4.5,10215,policy 1,dikesnet
4082,60,43.81080983357217,1.0,0.4424561666029793,90.81981273914124,10.0,0.0031025283455139,75.93678766876776,1.5,0.5576091100616047,239.01826648889852,1.0,0.4602985188115644,131.88013477598216,1.5,0.22695484947439,3.5,10226,policy 1,dikesnet
4087,88,159.8140089377381,1.0,0.4671559252952277,53.07119592576373,1.0,0.0288036045820893,315.3505582000337,1.5,0.1916328022131999,37.67862012654012,10.0,0.9313359729867836,213.5541540723351,1.5,0.3645567489523074,4.5,10231,policy 1,dikesnet
4094,24,241.99769688107293,1.5,0.919876404116828,289.5664224872633,1.0,0.100069208174804,62.39043875903326,1.5,0.5260583214721505,136.87368015974113,1.0,0.7594708274219983,76.12494519087336,10.0,0.3711584014174628,3.5,10238,policy 1,dikesnet
4105,107,248.1590313503595,1.0,0.877047313979591,120.32533467794067,1.0,0.1504300625813732,225.563102280824,1.0,0.2033013243049996,37.37323087364637,10.0,0.890870082457715,114.0141522971728,1.5,0.6110098711676468,4.5,10249,policy 1,dikesnet
4145,33,182.11913398088976,1.5,0.6584706776757268,317.115244328728,1.5,0.2011815597804455,237.1521720944688,10.0,0.0090924873475364,215.5924239889731,1.5,0.0846463915092202,57.24264087379646,1.0,0.4391463572024809,3.5,10289,policy 1,dikesnet
4156,22,258.4699654428374,10.0,0.4655817821713098,194.66396105804847,1.0,0.1540423031775912,258.9691757439508,1.0,0.0981756553930741,314.76888301626303,10.0,0.9626604872285338,175.35173960777288,1.5,0.85281478171957,3.5,10300,policy 1,dikesnet
4162,97,222.97089789159827,10.0,0.7415041636567553,183.9226015140658,1.0,0.1745115284518599,279.7350041859964,10.0,0.8142308046358858,67.20457171739855,1.5,0.9068382906183864,290.58982350540896,10.0,0.9411852562004458,2.5,10306,policy 1,dikesnet
4167,95,189.36043098183208,10.0,0.5643630523464023,176.97596017452636,1.5,0.1074812619450541,248.390341068686,1.5,0.2562006440587316,225.057524845233,10.0,0.3348342704831603,286.7411474280803,10.0,0.4751137438414739,3.5,10311,policy 1,dikesnet
4176,127,276.2180596418043,1.0,0.7641975657691427,261.44621947317376,10.0,0.1102523323385623,303.7440104349813,1.0,0.9713368587380504,238.81043092509796,1.5,0.958958869587356,182.8318136204932,1.0,0.4504234889586764,3.5,10320,policy 1,dikesnet
4179,104,271.5547167937431,1.5,0.6331975084554916,182.36404155818573,10.0,0.1227266614772653,289.0025128266962,1.5,0.4710688893349939,276.3587183014593,1.0,0.3383022154916372,68.38751565705721,1.0,0.9550568443604488,3.5,10323,policy 1,dikesnet
4186,80,343.7491369037682,1.5,0.5504093977049874,143.380051685826,10.0,0.2004789910783729,186.4722023082474,1.0,0.4687744774418399,271.9184041944842,1.0,0.0073851802341456,197.3426582441925,10.0,0.1129754961882797,2.5,10330,policy 1,dikesnet
4189,23,48.56981051994028,1.0,0.4356406530415915,131.8000569687939,10.0,0.0978868092985364,346.56297215553263,10.0,0.4063421451653915,346.0674033881417,1.5,0.113612564852294,111.33001803242428,1.0,0.3924954235862939,4.5,10333,policy 1,dikesnet
4197,22,206.3638602592104,10.0,0.5236950613782628,181.8252231903089,1.5,0.0034589247699994,336.0034843351759,1.5,0.4181589107298105,271.7057244189531,10.0,0.77261082773532,204.6915764138043,1.0,0.6187789778169187,4.5,10341,policy 1,dikesnet
4201,76,297.2230107286867,10.0,0.5728463169425382,43.63461060465569,10.0,0.107763127797785,171.26905092717303,1.0,0.2140308351206775,270.65454469910725,10.0,0.6506051367834947,66.07452313075694,1.5,0.9814098588242784,2.5,10345,policy 1,dikesnet
4204,121,347.0788477538098,1.5,0.6161475532940889,215.62745299273385,10.0,0.1355291235304981,134.33152554035462,1.5,0.9674679696017356,69.70718783787638,1.0,0.5311019646928736,83.80695701770149,1.5,0.0551231032869723,4.5,10348,policy 1,dikesnet
4210,90,163.96059247726078,10.0,0.4300085116858937,246.816911036695,1.5,0.1153249369147702,182.26440760325332,10.0,0.6499146647249615,333.71081212784867,1.0,0.4281001358632058,179.93531421626363,1.0,0.2324267151400572,2.5,10354,policy 1,dikesnet
4221,104,235.4003991275777,1.5,0.6400451662398887,248.6991860389689,1.0,0.171945306890774,327.8433035495915,1.5,0.795174843997173,146.47762902362456,1.0,0.8240787833541275,142.7327721876243,1.0,0.990049314347344,3.5,10365,policy 1,dikesnet
4270,130,284.226659275432,1.5,0.4636743777974294,331.3636024684088,1.0,0.0071677056230407,295.08720325810447,1.5,0.2118234286726549,312.79508288648503,10.0,0.4613722365184874,168.61493836852932,1.5,0.0357612570560251,4.5,10414,policy 1,dikesnet
4272,119,71.60441064048307,10.0,0.4193068869143406,339.2903955485107,1.5,0.087786140969879,153.97104972708286,1.5,0.2217289335467287,84.80847905590713,1.0,0.8208041603364142,214.68645372608947,1.5,0.6842177187723292,4.5,10416,policy 1,dikesnet
4275,25,150.8663645339771,10.0,0.5962328372615677,48.54423834985204,1.5,0.1528575820025242,183.2647661580247,1.0,0.1468454576221243,168.1927556732455,10.0,0.9927639884604148,313.72540499270474,10.0,0.5074382492434805,2.5,10419,policy 1,dikesnet
4279,95,189.59672285233285,1.0,0.764831531291746,98.17773128391094,10.0,0.0483586879230592,47.91239064956538,10.0,0.3760316122972796,187.01909225787483,10.0,0.8367200770637993,342.85662816509773,10.0,0.0746978718579859,2.5,10423,policy 1,dikesnet
4283,127,232.1356184555356,10.0,0.5831058397673312,33.191910363342174,10.0,0.1155491488573894,302.06241374117565,10.0,0.7651783466875707,56.28116941076586,1.0,0.1536008579080933,121.70932891383774,1.0,0.93885502374483,4.5,10427,policy 1,dikesnet
4290,62,122.41008467884345,10.0,0.6725307370594211,166.08154329708208,10.0,0.020481670093381,113.74049198269074,10.0,0.8386770251131265,293.9623185947198,1.0,0.8469925133604581,225.3557196468009,1.5,0.1483488485877056,4.5,10434,policy 1,dikesnet
4297,6,75.6110151556563,1.0,0.4246898252036076,287.7171550273299,1.0,0.1984116847163836,276.76049342803856,1.5,0.187991704860787,116.52683627344037,1.0,0.0789539011957086,319.27560094319153,1.5,0.0675956993022035,3.5,10441,policy 1,dikesnet
4307,76,164.56120040840145,10.0,0.4441295659529574,111.28527107493838,1.5,0.0928215983586586,173.87709146010752,10.0,0.4170941819514248,51.47625299312077,1.5,0.7965018519562305,291.52475814275425,1.0,0.3808670695819046,2.5,10451,policy 1,dikesnet
4326,130,312.6469582296033,10.0,0.8836850646032403,282.4879356515836,1.5,0.0605496917739413,36.6739093046276,1.0,0.3237285660252401,46.71235403914813,1.5,0.4043821728874225,266.3364974902425,10.0,0.7502391751620704,2.5,10470,policy 1,dikesnet
4348,132,324.2085854449791,10.0,0.4858740629253828,299.5059091463023,1.0,0.1047316219743185,228.08290553772932,1.0,0.4014248936294612,192.4778728555944,1.5,0.8866054774116475,286.86558792756136,1.0,0.121891771669918,2.5,10492,policy 1,dikesnet
4353,8,110.88843106465038,1.5,0.6846250751656555,289.3664852011815,1.5,0.1721278909793601,187.61300383724853,10.0,0.1876451785375628,102.70140198620604,1.0,0.7770858278978687,197.37136559166348,1.0,0.244250386769402,4.5,10497,policy 1,dikesnet
4366,47,265.2117088673725,1.0,0.871585695835536,286.4504422032288,1.5,0.0820810631656149,183.8241563964062,10.0,0.6449330077787152,132.50013344819558,10.0,0.2205746892860081,167.76771149874585,10.0,0.7982998456268642,2.5,10510,policy 1,dikesnet
4370,83,68.6685509783947,1.0,0.5380091080276126,97.20886047899054,10.0,0.0501468704679383,334.26522141201053,1.5,0.8739057125800682,247.7097882484104,1.0,0.3364505580581615,117.3021876769824,1.0,0.0384649555984247,1.5,10514,policy 1,dikesnet
4372,28,115.15219814708232,10.0,0.5827227413190083,40.44143453269729,10.0,0.0466560114269234,93.8933166504968,10.0,0.8048883306754585,290.0052761825228,1.0,0.1329919433119709,181.27597676976427,1.0,0.2102358788042747,1.5,10516,policy 1,dikesnet
4386,35,88.62265463142322,1.0,0.8628080971973533,160.86139394932616,1.0,0.0478822954209488,84.36620808049864,1.0,0.0698505464186417,163.5340594475796,10.0,0.5341418880648445,345.4547805610848,10.0,0.80217282421112,4.5,10530,policy 1,dikesnet
4387,75,223.8372147626671,1.0,0.8757371235183409,82.9141723943942,1.5,0.192079854108393,134.6803874531737,1.0,0.6081378993291454,299.1736050880855,1.0,0.2042378278634525,85.66628682177168,1.5,0.3418726392230013,2.5,10531,policy 1,dikesnet
4396,9,49.24763519340616,1.0,0.4875281740363572,76.34247129264125,10.0,0.0658291861010372,282.44009139943205,10.0,0.384009290033631,344.22036449869574,10.0,0.0424711851866522,123.6063857148406,10.0,0.6439481721487789,1.5,10540,policy 1,dikesnet
4398,46,255.3560497736229,1.5,0.5257607876852751,267.1116344398757,1.5,0.1977051656217688,162.36727519049683,1.5,0.5498448052924945,111.42050351240609,1.0,0.9563847306203774,44.93528927730169,1.5,0.5320786284926605,2.5,10542,policy 1,dikesnet
4405,74,69.8374529633741,10.0,0.4947668225494085,38.57573153815164,10.0,0.0116891618915369,132.22269204632772,1.0,0.4704060846431002,240.0998938869441,1.5,0.3193606780204552,166.25372738301428,1.5,0.8730788555820945,1.5,10549,policy 1,dikesnet
4419,45,208.15189382390912,1.0,0.6377750300534352,91.3722199007874,10.0,0.0769665152673265,286.7971935097803,10.0,0.278895134738624,251.41401566199977,10.0,0.2932816667444453,108.86506406570447,10.0,0.5289115946591829,3.5,10563,policy 1,dikesnet
4432,77,35.25389364092119,10.0,0.9292613849571956,132.81355081980848,1.0,0.168492194090539,194.89009175733008,1.0,0.7970673721008716,65.02615083747878,10.0,0.4219602337514804,334.6555158996143,1.5,0.2618057278413385,1.5,10576,policy 1,dikesnet
4448,88,66.24509213586835,1.5,0.5886039213276081,227.67556431570023,1.0,0.1257466780924669,134.51938209579845,1.0,0.3627137047492841,194.62351032674107,10.0,0.914255452982096,265.17481621872867,1.5,0.1814873881207959,2.5,10592,policy 1,dikesnet
4451,36,112.66605615080412,10.0,0.9028457849766236,346.6505175792843,10.0,0.0640787522058801,268.0434528647413,1.5,0.3511992179125925,209.18442186942656,1.0,0.6901550596827022,331.2383851519078,1.0,0.5236407544343707,3.5,10595,policy 1,dikesnet
4454,4,252.61930989662244,1.5,0.6247863444262585,97.03663694534526,1.0,0.1079486303828074,280.0352395657952,10.0,0.8495251771115904,64.41618817872677,10.0,0.3536109370859739,40.98980861684819,1.0,0.1186193675426983,4.5,10598,policy 1,dikesnet
4457,49,91.1653873040528,10.0,0.8795437091328528,320.9997345767944,1.0,0.2024135281668037,281.31464542620404,1.5,0.7283114452230838,226.53110672304865,1.0,0.0920240434642515,150.94977319669837,1.0,0.0062341360542747,1.5,10601,policy 1,dikesnet
4471,86,295.16244249846625,1.0,0.5344768831974308,227.72016650749396,1.5,0.1818239722868674,334.054757510567,1.5,0.4589293225439911,317.7921097846405,10.0,0.8843018073680416,192.73867817169412,1.0,0.9719969316063968,1.5,10615,policy 1,dikesnet
4489,48,211.93385861810472,1.0,0.7216195734062446,93.40352467823509,1.0,0.1477758291144596,259.4417507416917,1.0,0.6316154604079222,90.21536648772656,1.5,0.9404083712409036,60.52310176681798,1.5,0.9722947506760538,4.5,10633,policy 1,dikesnet
4492,64,142.75166268238408,1.5,0.658687949251121,159.53476423642505,10.0,0.0602288564751334,185.86777822651416,1.5,0.995115815683085,347.81410808823296,10.0,0.4491333192693495,176.3161171578415,1.5,0.3247071585538198,1.5,10636,policy 1,dikesnet
4512,125,75.87299744038619,1.0,0.762346818431065,52.36921248300023,10.0,0.0508843722433236,108.37914724472616,1.5,0.577439519073696,253.0346295050482,1.0,0.206008963416547,65.89057742835936,1.5,0.5011287376460448,1.5,10656,policy 1,dikesnet
4525,118,125.4237221383016,1.5,0.7970468644896859,327.3881947720672,1.5,0.0343243791059561,90.12995417943164,1.0,0.5651701231820336,148.36356206444574,1.0,0.6253626495020723,185.70836406210148,10.0,0.013523285155594,4.5,10669,policy 1,dikesnet
4528,119,236.5235563787894,1.0,0.7626082051726859,325.6983251158068,10.0,0.1492666893683568,130.57763110257298,1.0,0.6340501785101431,346.2479495826788,10.0,0.232044041920984,164.9451277440399,1.5,0.6282872569888568,1.5,10672,policy 1,dikesnet
4531,113,332.9952692231393,10.0,0.5139591777783372,63.93297927498354,10.0,0.1775763196027773,54.83679504617166,1.5,0.6641062661687259,87.43008553094734,1.5,0.4834387570748993,271.79251220798454,1.0,0.3548336148914847,2.5,10675,policy 1,dikesnet
4550,85,239.8679360818319,1.0,0.8620622495374701,138.35974424165516,10.0,0.0095896363133977,169.26916853273136,10.0,0.9052201096082126,175.93648081155197,10.0,0.2850854958157331,161.00424853586875,10.0,0.2602046061103721,2.5,10694,policy 1,dikesnet
