,policy,A.1_Expected Annual Damage,A.2_Expected Annual Damage,A.3_Expected Annual Damage,A.4_Expected Annual Damage,A.5_Expected Annual Damage
37508,7332,0.0,503686.0992890408,0.0,2528041.8374028075,0.0
37509,7332,0.0,5744302.338591306,0.0,484504.2958831757,0.0
37510,7332,198239703.55172825,0.0,0.0,0.0,0.0
37511,7332,0.0,0.0,0.0,1764178.0517922628,0.0
37512,7332,0.0,12648688.474415325,0.0,187531.67784665403,0.0
37513,7332,1346254780.572968,0.0,0.0,0.0,0.0
37514,7332,0.0,0.0,0.0,742362.2932217601,0.0
37515,7332,1336768.3377049826,0.0,0.0,14309584.043686492,0.0
37516,7332,0.0,2419067.993425148,0.0,2519474.1904382976,0.0
37517,7332,9561010.808748262,18854845.130249955,0.0,0.0,0.0
37518,7332,0.0,8852547.649485841,0.0,0.0,0.0
37519,7332,1347581593.1136026,0.0,0.0,0.0,0.0
37520,7332,1000463934.342553,0.0,0.0,0.0,0.0
37521,7332,0.0,0.0,0.0,0.0,0.0
37522,7332,9561010.808748262,60559677.51768725,0.0,0.0,0.0
37523,7332,1347261565.1990583,0.0,0.0,0.0,0.0
37524,7332,6145284.485709488,23021073.74389374,0.0,0.0,0.0
37525,7332,198437758.499656,0.0,0.0,0.0,0.0
37526,7332,37293872.11841966,0.0,0.0,19679790.0205897,0.0
37527,7332,524210209.8222335,0.0,0.0,6496487.477498333,0.0
37528,7332,1877436.996539927,686512.8487997613,0.0,2562936.2283080937,0.0
37529,7332,1347328547.9687777,0.0,0.0,0.0,0.0
37530,7332,0.0,0.0,0.0,1879379.0315396823,0.0
37531,7332,53689649.845847294,0.0,0.0,0.0,0.0
37532,7332,0.0,3056018.9774369504,0.0,1835306.8573965845,0.0
37533,7332,54268841.6047788,0.0,0.0,0.0,0.0
37534,7332,1000466137.4107064,0.0,0.0,913243.1170440232,0.0
37535,7332,999284918.01375,0.0,0.0,0.0,0.0
37536,7332,6309578.266576435,61880234.90569556,0.0,22971032.502795607,0.0
37537,7332,71617532.91435002,0.0,0.0,24134380.2719488,0.0
37538,7332,0.0,19174197.24381859,0.0,0.0,0.0
37539,7332,9338469.619361002,0.0,0.0,0.0,0.0
37540,7332,0.0,3042777.6273651123,0.0,0.0,0.0
37541,7332,5887262.903436054,22774160.0721098,0.0,0.0,0.0
37542,7332,0.0,0.0,0.0,0.0,0.0
37543,7332,73057493.91261831,7564963.551627496,0.0,0.0,0.0
37544,7332,1347607997.5425024,15786423.35980371,0.0,0.0,0.0
37545,7332,999637669.8336031,0.0,0.0,0.0,0.0
37546,7332,0.0,14143066.630960433,0.0,2260433.0185008543,0.0
37547,7332,27625329.96618533,0.0,0.0,0.0,0.0
37548,7332,262676948.13261244,0.0,0.0,0.0,0.0
37549,7332,32566497.126701124,4895386.231725626,0.0,19141140.272808973,0.0
37550,7332,0.0,6536389.57088674,0.0,50462931.27017096,0.0
37551,7332,53929453.68583699,0.0,0.0,0.0,0.0
37552,7332,0.0,1770932.7129907182,0.0,1771772.8170445615,0.0
37553,7332,82029144.99093169,0.0,0.0,0.0,9729383.64003548
37554,7332,12681082.03124668,0.0,31934700.20083905,0.0,0.0
37555,7332,998851540.740586,0.0,0.0,0.0,0.0
37556,7332,50635836.47666949,0.0,0.0,159992.94001397386,0.0
37557,7332,53006397.09125349,2918079.6095813517,0.0,29106947.483934645,0.0
37558,7332,1094436215.080426,0.0,0.0,0.0,0.0
37559,7332,22987700.773164067,1260065.6448795414,0.0,3100872.6118871337,0.0
37560,7332,0.0,8852418.96724039,0.0,19491553.294233013,0.0
37561,7332,15199555.260249592,10537891.042449651,0.0,0.0,0.0
37562,7332,1837745.2705487104,0.0,0.0,31315121.574336424,0.0
37563,7332,509641345.6256838,0.0,0.0,0.0,0.0
37564,7332,0.0,121143574.7853961,0.0,0.0,0.0
37565,7332,0.0,0.0,0.0,688202.6317832542,0.0
37566,7332,0.0,3682252.605747649,0.0,13991604.705624051,0.0
37567,7332,1347719370.394976,0.0,0.0,0.0,0.0
37568,7332,0.0,1783695.9595732845,0.0,4457737.506775754,0.0
37569,7332,1000393154.3847595,0.0,0.0,0.0,0.0
37570,7332,0.0,2390621.7927493006,0.0,2383921.61856736,0.0
37571,7332,0.0,2384330.389159341,0.0,0.0,0.0
37572,7332,15503358.170932908,0.0,0.0,1771195.741496305,0.0
37573,7332,20119970.518006098,22824462.69407968,0.0,931995.1871238776,0.0
37574,7332,9364955.653052667,0.0,0.0,2795355.9367437875,0.0
37575,7332,0.0,0.0,0.0,877635.6337044694,0.0
37576,7332,1753862.7138445722,8757620.081295952,0.0,0.0,0.0
37577,7332,29361878.8093587,62029355.29964621,0.0,0.0,0.0
37578,7332,37463715.1344793,373973429.7740143,0.0,0.0,0.0
37579,7332,0.0,0.0,0.0,0.0,0.0
37580,7332,7546521.299624287,3712011.048924804,0.0,3701996.3020401946,0.0
37581,7332,1346915656.6143875,662857.6621238652,0.0,0.0,0.0
37582,7332,0.0,46267801.29795037,0.0,22919339.588094234,0.0
37583,7332,4611185.497458639,3033520.6683775587,0.0,1800645.975592659,0.0
37584,7332,9555944.107058316,8705477.68939773,0.0,0.0,0.0
37585,7332,1347230083.272004,8660590.56867447,0.0,5201373.322168102,0.0
37586,7332,73101272.76681995,0.0,0.0,0.0,0.0
37587,7332,923503912.7114984,0.0,0.0,0.0,0.0
37588,7332,1336314.4616060047,0.0,0.0,0.0,14451476.975712512
37589,7332,34978771.41177705,670639.3841604212,0.0,0.0,0.0
37590,7332,13909665.377527049,61641040.40462618,0.0,0.0,0.0
37591,7332,999901621.6193234,0.0,0.0,1565901.1491402152,0.0
37592,7332,0.0,24745321.59107232,0.0,0.0,0.0
37593,7332,1000096339.065578,0.0,0.0,0.0,0.0
37594,7332,524134177.5061323,0.0,0.0,0.0,0.0
37595,7332,1347422548.8278043,0.0,0.0,0.0,0.0
37596,7332,999994772.1136556,0.0,0.0,37493.01282010229,0.0
37597,7332,999846469.1437868,0.0,0.0,0.0,0.0
37598,7332,0.0,61273422.62868911,0.0,143760.64165164373,0.0
37599,7332,0.0,0.0,5709303.13810035,1815615.8848127287,0.0
37600,7332,1708177.341786678,0.0,0.0,0.0,0.0
37601,7332,0.0,33123528.99482826,0.0,0.0,0.0
37602,7332,0.0,674044.9722856735,0.0,488520.3365315045,0.0
37603,7332,0.0,65267504.49574045,0.0,11723019.686209232,0.0
37604,7332,198229315.37762672,502437774.6749104,0.0,0.0,0.0
37605,7332,1095474121.2189395,12067449.042764844,0.0,3940685.914865709,0.0
37606,7332,0.0,509113.6237753335,0.0,32380769.16912423,0.0
37607,7332,0.0,6585510.608333671,0.0,2781657.704393544,0.0
37608,7332,1385426.9483092022,0.0,0.0,3438291.6951898606,0.0
37609,7332,609430462.7074325,0.0,0.0,0.0,0.0
37610,7332,1346532997.749849,0.0,0.0,0.0,0.0
37611,7332,0.0,9330331.750321813,0.0,0.0,0.0
37612,7332,1000526069.6602352,0.0,0.0,0.0,0.0
37613,7332,1000393154.3847595,149094948.74611595,0.0,0.0,0.0
37614,7332,1346949962.154242,0.0,0.0,0.0,0.0
37615,7332,0.0,14224120.68592008,0.0,3035924.438826654,0.0
37616,7332,0.0,2376713.501552652,0.0,0.0,0.0
37617,7332,24325628.39300397,3182837.958308436,0.0,0.0,0.0
37618,7332,9525151.914887363,0.0,0.0,0.0,0.0
37619,7332,0.0,502635.212294385,0.0,14118805.7105065,0.0
37620,7332,0.0,46191088.53663769,0.0,0.0,0.0
37621,7332,14577838.17068613,0.0,0.0,0.0,0.0
37622,7332,524525531.83913577,0.0,0.0,0.0,0.0
37623,7332,0.0,5750729.258834004,0.0,5042040.789596589,0.0
37624,7332,0.0,678951.5151501857,0.0,19411308.27917297,0.0
37625,7332,0.0,2387324.651127562,0.0,0.0,0.0
37626,7332,1000567176.438093,0.0,0.0,0.0,0.0
37627,7332,0.0,65800056.284644194,0.0,0.0,0.0
37628,7332,0.0,8838695.20212833,0.0,0.0,0.0
37629,7332,7802848.895097115,65563023.26856563,0.0,0.0,0.0
37630,7332,0.0,2427384.75260312,0.0,44891195.71540808,0.0
37631,7332,72465849.39183393,0.0,0.0,0.0,0.0
37632,7332,0.0,216137614.2020985,0.0,0.0,0.0
37633,7332,1225744.3832493396,2983855.2528346768,0.0,1623121.811760967,0.0
37634,7332,43187884.35504007,10478880.252737915,0.0,0.0,0.0
37635,7332,0.0,52845499.29311684,0.0,916140.1006701218,0.0
37636,7332,0.0,0.0,0.0,0.0,0.0
37637,7332,0.0,4117912.4070974775,62817643.99116802,0.0,0.0
37638,7332,1347328547.9687777,0.0,0.0,0.0,0.0
37639,7332,0.0,1795915.0413519538,0.0,1905602.6047983733,0.0
37640,7332,1883065.5101446635,217939162.79288968,0.0,0.0,0.0
37641,7332,54343021.588133216,13768656.255194971,0.0,31777059.08575435,0.0
37642,7332,0.0,0.0,0.0,530836.0133172972,0.0
37643,7332,0.0,510972.74010939465,27194582.08833276,901481.1300068756,0.0
37644,7332,0.0,33175983.243630204,0.0,1285259.1181806107,0.0
37645,7332,0.0,0.0,0.0,19699314.10758271,0.0
37646,7332,686809566.8412522,0.0,0.0,0.0,0.0
37647,7332,1409151.0629404555,511145.33796695527,0.0,0.0,16393664.481392937
37648,7332,0.0,0.0,5730100.557395289,40363379.37255922,0.0
37649,7332,0.0,0.0,0.0,65559221.26454342,0.0
37650,7332,1347550651.353871,0.0,0.0,0.0,0.0
37651,7332,7337374.793941932,64556796.62803736,0.0,0.0,0.0
37652,7332,115590954.7573952,10864166.031002056,0.0,0.0,0.0
37653,7332,0.0,0.0,0.0,3518962.6847130894,0.0
37654,7332,6346793.230855324,12613693.747843811,0.0,0.0,0.0
37655,7332,1384716.8720166858,0.0,0.0,1871177.3734030796,0.0
37656,7332,0.0,216101637.3091533,0.0,0.0,0.0
37657,7332,1346825085.78222,0.0,0.0,0.0,0.0
37658,7332,0.0,2396740.3648496643,0.0,40755863.88482481,0.0
37659,7332,0.0,33271197.42707289,0.0,0.0,0.0
37660,7332,21899800.024502862,0.0,0.0,0.0,0.0
37661,7332,0.0,24619821.820657864,0.0,0.0,0.0
37662,7332,0.0,0.0,0.0,0.0,55459593.26456338
37663,7332,53144734.93626462,0.0,0.0,0.0,0.0
37664,7332,0.0,1800453.9150829106,0.0,764493.782201374,0.0
37665,7332,9284220.59113139,3714025.231171514,0.0,1810077.7332896567,0.0
37666,7332,13960633.979277406,15491405.861249788,0.0,41319073.58962749,0.0
37667,7332,0.0,503764743.0815425,0.0,0.0,0.0
37668,7332,0.0,0.0,0.0,37307569.90206628,0.0
37669,7332,37810939.67749043,0.0,0.0,53514567.92433825,0.0
37670,7332,1347607997.5425024,2233179.603632836,0.0,6513023.369417663,0.0
37671,7332,0.0,6588073.851812243,0.0,22756940.34457455,0.0
37672,7332,1872884.152765267,8882724.996679706,0.0,3838309.132213413,0.0
37673,7332,32683512.20267938,0.0,0.0,4785431.499978698,0.0
37674,7332,101498712.89335953,0.0,0.0,0.0,0.0
37675,7332,0.0,11559754.091419214,0.0,34639702.59307124,0.0
37676,7332,1000602348.6210912,0.0,0.0,9540233.847252889,0.0
37677,7332,389076483.18124783,0.0,0.0,848277.2948230025,0.0
37678,7332,0.0,2414114.12695669,0.0,0.0,0.0
37679,7332,6377780.309029165,0.0,0.0,3528744.112529222,0.0
37680,7332,15370493.89481455,24610551.115181148,0.0,13766493.01673295,0.0
37681,7332,53555224.8307427,2939297.812855319,118559658.6234938,0.0,0.0
37682,7332,389546656.7692569,0.0,0.0,0.0,0.0
37683,7332,999638338.7552325,10579740.653110988,0.0,0.0,0.0
37684,7332,0.0,8903065.048240006,0.0,0.0,0.0
37685,7332,1390127.5034615062,0.0,0.0,6109343.850682091,0.0
37686,7332,1000452373.0264556,0.0,0.0,0.0,0.0
37687,7332,72588389.92887495,60981071.8636591,0.0,0.0,0.0
37688,7332,999041146.1220784,6044730.88081222,0.0,0.0,0.0
37689,7332,1345303.359710557,6555470.455083855,26980861.11704508,5720374.481487706,0.0
37690,7332,7811186.879797789,10645375.619700478,0.0,6003223.028437395,0.0
37691,7332,21523892.115811773,33312078.113211878,0.0,55202447.75788036,0.0
37692,7332,4591090.837587081,0.0,0.0,30842272.2493435,0.0
37693,7332,0.0,12658873.619356228,62742929.32546125,0.0,0.0
37694,7332,0.0,2391923.387973603,0.0,0.0,0.0
37695,7332,72026272.97416678,0.0,0.0,0.0,0.0
37696,7332,0.0,63697431.41749261,0.0,0.0,0.0
37697,7332,1883065.5101446635,0.0,0.0,748498.244026124,0.0
37698,7332,1347065414.9285831,110880847.1457788,0.0,0.0,0.0
37699,7332,1390547.486892538,4275760.043621121,0.0,0.0,0.0
37700,7332,0.0,0.0,0.0,0.0,0.0
37701,7332,0.0,4273932.416932838,0.0,1325803.9120999805,0.0
37702,7332,263208773.35049835,0.0,0.0,25870355.702062547,0.0
37703,7332,1826027.0975454997,2402377.666422272,0.0,0.0,0.0
37704,7332,0.0,2381430.606124458,0.0,51674582.279700585,0.0
37705,7332,1346034665.1043513,0.0,0.0,155811.06791321153,0.0
37706,7332,999871726.3504492,0.0,0.0,435159.6788357285,0.0
37707,7332,15915974.35725454,0.0,0.0,1790787.0464440377,0.0
37708,7332,0.0,0.0,0.0,3909097.557957762,0.0
37709,7332,0.0,0.0,0.0,32575430.278712302,0.0
37710,7332,10322524.532767128,0.0,0.0,0.0,0.0
37711,7332,72337196.65961277,0.0,0.0,0.0,0.0
37712,7332,0.0,0.0,23677598.869847026,0.0,0.0
37713,7332,0.0,12641511.083147116,0.0,43984471.27926263,0.0
37714,7332,0.0,0.0,0.0,0.0,0.0
37715,7332,0.0,6632141.439352509,0.0,4504119.116114718,0.0
37716,7332,0.0,8804654.435253564,0.0,0.0,0.0
37717,7332,1908508.6994166973,8913956.33819191,0.0,0.0,0.0
37718,7332,53988286.02880015,0.0,0.0,0.0,0.0
37719,7332,72089429.59471956,0.0,0.0,0.0,0.0
37720,7332,0.0,0.0,0.0,0.0,0.0
37721,7332,0.0,24801330.12706164,0.0,13946907.37495019,0.0
37722,7332,4555823.306136709,24620873.03722061,0.0,30695040.198985256,0.0
37723,7332,6363679.31353965,4099105.5610441305,0.0,0.0,0.0
37724,7332,1347440049.280614,3626957.273921964,0.0,0.0,0.0
37725,7332,0.0,8888313.463597268,16686023.35215092,4957347.839763677,0.0
37726,7332,6130629.197926557,4990449.441760303,0.0,0.0,0.0
37727,7332,0.0,0.0,0.0,19354720.02243876,0.0
37728,7332,0.0,2393181.46423778,0.0,53961352.00284237,0.0
37729,7332,1000384080.2916176,0.0,0.0,0.0,0.0
37730,7332,0.0,0.0,12413438.011378642,0.0,0.0
37731,7332,1346838604.5299048,0.0,0.0,0.0,0.0
37732,7332,31184761.876742654,0.0,0.0,0.0,0.0
37733,7332,0.0,8846032.337788954,0.0,0.0,0.0
37734,7332,999138976.0513304,0.0,0.0,0.0,0.0
37735,7332,0.0,2417732.62887724,0.0,2573542.7249968997,0.0
37736,7332,0.0,0.0,0.0,0.0,0.0
37737,7332,21305803.713128563,668229.6953513693,0.0,0.0,0.0
37738,7332,0.0,6560079.437100772,0.0,14471534.656368108,0.0
37739,7332,4624580.611535981,3719146.686093639,0.0,14718135.78132386,0.0
37740,7332,0.0,15623958.056911696,0.0,5751515.018228512,0.0
37741,7332,0.0,0.0,0.0,2557890.9197946354,89975365.90862842
37742,7332,999743093.6018124,0.0,0.0,0.0,0.0
37743,7332,0.0,0.0,0.0,0.0,0.0
37744,7332,737450990.9805591,0.0,0.0,0.0,0.0
37745,7332,0.0,88001743.83911827,0.0,0.0,0.0
37746,7332,1000126522.2175258,0.0,0.0,13536757.150533115,0.0
37747,7332,10607604.297200589,0.0,0.0,1446722.7394206626,0.0
37748,7332,0.0,12665927.346057896,63508197.16705459,0.0,0.0
37749,7332,0.0,8782981.457475044,0.0,644921.1044756254,0.0
37750,7332,15820665.17964504,375843009.7658304,0.0,0.0,0.0
37751,7332,686025289.540056,0.0,0.0,0.0,0.0
37752,7332,0.0,0.0,0.0,1749593.0882504885,0.0
37753,7332,0.0,11593433.029497422,0.0,4233109.785043868,0.0
37754,7332,0.0,0.0,0.0,869824.9736588157,0.0
37755,7332,71976795.94316918,0.0,0.0,5153576.311099293,0.0
37756,7332,0.0,277205609.4590316,0.0,0.0,0.0
37757,7332,0.0,373984309.89799577,0.0,0.0,0.0
37758,7332,1000155171.408541,0.0,0.0,0.0,0.0
37759,7332,21474146.78461305,10535678.129190534,0.0,0.0,0.0
37760,7332,72341552.03255218,652127.3501483286,0.0,18627542.588293582,0.0
37761,7332,50330812.24922076,0.0,0.0,0.0,0.0
37762,7332,20516026.5384522,0.0,0.0,8010416.690754469,0.0
37763,7332,0.0,0.0,0.0,3779287.845779192,0.0
37764,7332,6359280.857706422,151682849.8112505,0.0,0.0,0.0
37765,7332,1346915656.6143875,0.0,0.0,3542803.834414725,0.0
37766,7332,6430763.287999542,0.0,0.0,1214268.9337981516,0.0
37767,7332,51495033.67099496,0.0,0.0,0.0,0.0
37768,7332,0.0,0.0,0.0,10851928.004318647,0.0
37769,7332,0.0,6544749.375162664,0.0,19259275.51164114,0.0
37770,7332,0.0,8853571.153161647,0.0,647566.9772967864,0.0
37771,7332,21807919.987087376,0.0,0.0,0.0,0.0
37772,7332,6270073.728896123,8857246.54556875,0.0,0.0,0.0
37773,7332,10658112.291922787,502347.894882098,0.0,0.0,0.0
37774,7332,277812503.90952265,0.0,0.0,0.0,0.0
37775,7332,101179956.25380991,6257694.157498078,0.0,18192718.074803192,0.0
37776,7332,135061696.30276087,0.0,0.0,0.0,0.0
37777,7332,10574314.312197218,9308112.58949735,0.0,0.0,100253036.1554484
37778,7332,5977005.8475433085,2379822.629649895,0.0,19116338.681113426,0.0
37779,7332,146461834.288504,370649737.0282714,0.0,0.0,0.0
37780,7332,0.0,504072.738887156,0.0,0.0,0.0
37781,7332,0.0,672106.6011514124,0.0,4259938.672580848,0.0
37782,7332,1346825085.78222,0.0,0.0,0.0,0.0
37783,7332,0.0,16867401.335637484,0.0,18244898.87395456,0.0
37784,7332,0.0,19204816.52421681,43675757.81040259,5354659.145251425,0.0
37785,7332,0.0,0.0,0.0,8582247.296852466,0.0
37786,7332,1347538428.3592713,0.0,0.0,0.0,0.0
37787,7332,0.0,4944050.026524628,0.0,3723516.6061390233,0.0
37788,7332,1000452373.0264556,1741764.9842410486,0.0,0.0,0.0
37789,7332,7780257.254791391,45994563.99280514,0.0,0.0,0.0
37790,7332,388300147.9830312,0.0,0.0,0.0,0.0
37791,7332,137054660.71363264,6638873.679975722,0.0,0.0,0.0
37792,7332,16048681.066001669,14210003.637359325,0.0,4169819.4151770594,0.0
37793,7332,0.0,0.0,0.0,0.0,0.0
37794,7332,0.0,0.0,0.0,3586180.4989919923,0.0
37795,7332,0.0,0.0,0.0,19560632.1001395,0.0
37796,7332,0.0,33304939.71358055,0.0,0.0,0.0
37797,7332,53679583.76404592,0.0,0.0,0.0,0.0
37798,7332,43163787.731805086,32954909.03103437,0.0,0.0,0.0
37799,7332,1865002.331207144,0.0,1277650.6831398164,2508334.8930340693,0.0
37800,7332,21013119.212178223,8800709.716247076,0.0,31365820.22418914,0.0
37801,7332,1345474065.3024406,0.0,0.0,0.0,0.0
37802,7332,15534606.858914454,65112372.72480061,0.0,0.0,0.0
37803,7332,0.0,3000831.2690516785,0.0,5725612.925486533,0.0
37804,7332,0.0,0.0,16460194.27044054,2063116.946851258,0.0
37805,7332,0.0,217822958.78038305,0.0,0.0,0.0
37806,7332,0.0,2421406.572645111,0.0,3556114.575268165,1565528.015528066
37807,7332,21439152.715154376,0.0,0.0,0.0,0.0
37808,7332,30623059.24267216,0.0,0.0,0.0,0.0
37809,7332,4381647.656898813,0.0,0.0,29598502.632221725,0.0
37810,7332,1347350014.637334,0.0,0.0,0.0,0.0
37811,7332,0.0,1783442.3300767518,0.0,499486.33639487287,0.0
37812,7332,0.0,508272.1360846505,0.0,0.0,0.0
37813,7332,1431273.321250701,65977716.87573919,0.0,0.0,0.0
37814,7332,8816730.372701496,0.0,0.0,0.0,0.0
37815,7332,86231395.27261598,0.0,0.0,0.0,0.0
37816,7332,0.0,45886648.47743711,0.0,0.0,0.0
37817,7332,1812151.9631563465,0.0,0.0,1182228.4178199088,0.0
37818,7332,4794357.673562028,0.0,0.0,24045458.816906054,0.0
37819,7332,147237263.46047646,0.0,0.0,18021591.3816099,0.0
37820,7332,0.0,687607.4056302088,0.0,6226609.70302957,0.0
37821,7332,0.0,0.0,0.0,5859156.522576189,0.0
37822,7332,1347287700.835747,0.0,0.0,0.0,0.0
37823,7332,15988748.81647299,500477.6135313377,0.0,3716689.713924475,0.0
37824,7332,0.0,375208570.2609104,0.0,0.0,0.0
37825,7332,0.0,160173069.17064428,0.0,0.0,0.0
37826,7332,0.0,2395271.602967406,0.0,0.0,0.0
37827,7332,20119970.518006098,0.0,0.0,5613809.642999047,0.0
37828,7332,1345901929.4929736,0.0,0.0,0.0,0.0
37829,7332,0.0,500683.4291776073,0.0,0.0,0.0
37830,7332,20540683.3807888,61579630.30799651,0.0,0.0,0.0
37831,7332,73142236.25146241,8086832.120292564,0.0,9527398.461870894,0.0
37832,7332,0.0,23036580.16587752,60764501.11357975,0.0,0.0
37833,7332,32633697.267041128,12443085.88242668,0.0,0.0,0.0
37834,7332,4700726.633550682,311238790.5121981,0.0,0.0,0.0
37835,7332,748174992.6578996,0.0,0.0,0.0,0.0
37836,7332,1367877.3712025166,3041393.702409991,0.0,0.0,0.0
37837,7332,0.0,5735361.931056207,0.0,8210794.423113175,0.0
37838,7332,1412744.3055399088,0.0,0.0,2613720.1941675586,0.0
37839,7332,0.0,6613702.042775063,0.0,2632805.1818213128,0.0
37840,7332,0.0,677060.2185270297,0.0,5618196.795394158,0.0
37841,7332,1000509906.967874,0.0,0.0,0.0,0.0
37842,7332,1915055.4013446425,5786054.315392109,0.0,44232060.83806856,0.0
37843,7332,1347878931.7586832,0.0,0.0,0.0,0.0
37844,7332,7467175.79556109,0.0,0.0,1445114.8361082738,0.0
37845,7332,21273668.655820124,9215958.091483172,0.0,0.0,0.0
37846,7332,101648814.43863995,44231288.294864975,0.0,0.0,0.0
37847,7332,197549552.0006914,0.0,0.0,0.0,0.0
37848,7332,0.0,4101467.456831975,0.0,0.0,0.0
37849,7332,72804991.98944859,665090.9039833844,0.0,0.0,0.0
37850,7332,0.0,502635.212294385,3326827.1184388874,500748.0132110068,0.0
37851,7332,0.0,0.0,36416356.239374,7596892.464822462,0.0
37852,7332,1346644937.926793,640191.8484857436,0.0,0.0,0.0
37853,7332,0.0,6599909.340316197,0.0,23695940.314023875,0.0
37854,7332,0.0,33079868.844612844,0.0,18081280.61701981,0.0
37855,7332,0.0,4083220.536729632,0.0,0.0,0.0
37856,7332,821063732.2406706,0.0,0.0,0.0,0.0
37857,7332,24578913.70301998,484206.312769716,0.0,0.0,0.0
37858,7332,15792300.211512398,0.0,2379821.054627601,0.0,0.0
37859,7332,0.0,0.0,12400988.168947509,0.0,0.0
37860,7332,9059624.37174188,10603386.956862155,0.0,19251915.55935795,0.0
37861,7332,1354915.3479470634,6555079.956708183,0.0,686024.9653262534,0.0
37862,7332,136403789.6249976,29560601.60778132,0.0,0.0,0.0
37863,7332,31423923.71457727,24451227.652896546,0.0,0.0,0.0
37864,7332,0.0,64891211.57751787,0.0,0.0,0.0
37865,7332,1000054973.5934944,0.0,0.0,1695330.1920427536,0.0
37866,7332,0.0,0.0,0.0,0.0,19975892.98345907
37867,7332,0.0,0.0,0.0,19797188.561147377,0.0
37868,7332,29239625.88897896,0.0,0.0,618577.3846052687,0.0
37869,7332,1000551772.5404676,5530661.12074845,0.0,3653078.695299242,0.0
37870,7332,0.0,6494303.302941524,935694.4102118316,0.0,0.0
37871,7332,0.0,373766686.45588326,0.0,0.0,0.0
37872,7332,15677782.81430747,0.0,0.0,1196625.8636063454,0.0
37873,7332,0.0,0.0,5743622.586554766,0.0,0.0
37874,7332,14037467.338959225,1719084.8795323253,0.0,4928779.772772986,0.0
37875,7332,41683954.10008338,0.0,0.0,0.0,0.0
37876,7332,7266910.503552383,0.0,0.0,14447313.400534254,0.0
37877,7332,0.0,4080891.370440951,4481329.932544588,190473.0397701929,0.0
37878,7332,0.0,16883589.028944485,0.0,0.0,0.0
37879,7332,0.0,202735421.79181775,0.0,0.0,0.0
37880,7332,0.0,6501472.259487105,0.0,14187715.191395734,0.0
37881,7332,0.0,14316716.024064409,0.0,0.0,0.0
37882,7332,522756358.4480956,0.0,0.0,0.0,0.0
37883,7332,97179321.90124089,118798982.2783456,0.0,0.0,0.0
37884,7332,1383270.4537084186,6584165.827690894,0.0,0.0,33628464.449484184
37885,7332,0.0,0.0,0.0,30770524.37902556,0.0
37886,7332,53916416.31059733,20889827.18455208,0.0,0.0,0.0
37887,7332,72689898.63564312,88617993.43388626,0.0,20140556.495533325,0.0
37888,7332,1316488.3997879825,0.0,0.0,0.0,0.0
37889,7332,1347287700.835747,0.0,0.0,0.0,0.0
37890,7332,999743093.6018124,0.0,0.0,11093004.47551741,0.0
37891,7332,1386560.2654213451,3731484.116226789,0.0,4301311.261882354,0.0
37892,7332,686223143.9382668,0.0,0.0,0.0,0.0
37893,7332,0.0,3051103.8247187347,0.0,529661.8583448547,0.0
37894,7332,0.0,1795915.0413519538,12461891.019566117,0.0,0.0
37895,7332,4646071.835234615,9332178.469670651,0.0,0.0,0.0
37896,7332,20012478.107538883,2362078.0803512875,0.0,2543336.137130906,0.0
37897,7332,0.0,0.0,0.0,466889.7832463688,0.0
37898,7332,0.0,2395483.395931981,0.0,199632.0268180201,0.0
37899,7332,145741373.34000993,4121970.743567239,0.0,28761985.016374685,0.0
37900,7332,0.0,65697179.503386274,0.0,0.0,0.0
37901,7332,0.0,0.0,0.0,4445591.915775681,0.0
37902,7332,0.0,0.0,0.0,74993116.00337985,0.0
37903,7332,0.0,5005586.956510602,0.0,0.0,0.0
37904,7332,0.0,2411601.6128787417,0.0,1435668.7953230122,0.0
37905,7332,0.0,24809953.830473397,0.0,39983042.87652408,0.0
37906,7332,389501203.54598665,0.0,0.0,0.0,0.0
37907,7332,0.0,0.0,0.0,4116494.618315037,0.0
37908,7332,0.0,6547801.807267122,0.0,0.0,0.0
37909,7332,4609567.129529012,17077021.785491772,0.0,0.0,0.0
37910,7332,146796885.88716888,0.0,0.0,0.0,0.0
37911,7332,4470684.691283392,0.0,0.0,0.0,0.0
37912,7332,0.0,0.0,0.0,2393379.5201656222,0.0
37913,7332,0.0,0.0,0.0,145367.84919346683,0.0
37914,7332,72877615.84256425,15873896.685566084,0.0,51654302.51683105,0.0
37915,7332,13542612.110516794,0.0,0.0,0.0,0.0
37916,7332,0.0,3020475.875461767,0.0,1737000.055311293,0.0
37917,7332,0.0,9374353.7462051,0.0,0.0,0.0
37918,7332,0.0,160456001.7358878,0.0,46196942.86335226,0.0
37919,7332,1000052096.135934,0.0,0.0,6338393.904918101,0.0
37920,7332,0.0,0.0,0.0,12210796.65901915,0.0
37921,7332,999934294.662779,0.0,0.0,0.0,0.0
37922,7332,53756473.33997737,0.0,0.0,6352246.796370856,0.0
37923,7332,0.0,8903295.458160833,0.0,0.0,0.0
37924,7332,137138563.29796806,0.0,0.0,24685821.930686764,0.0
37925,7332,0.0,16855925.949997738,0.0,1994479.635149103,0.0
37926,7332,0.0,3017094.008475861,0.0,19011421.20458437,0.0
37927,7332,1390108.0478252422,0.0,0.0,3763529.224451235,0.0
37928,7332,1421696.6997477566,17230565.882151075,0.0,48720874.6404591,0.0
37929,7332,1289385.6724256931,0.0,0.0,41795458.63804477,0.0
37930,7332,0.0,512003.03729002463,0.0,1920425.0445151303,0.0
